record_date,debt_catg,debt_catg_desc,close_today_bal,open_today_bal,open_month_bal,open_fiscal_year_bal,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2023-09-14,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,14
2023-09-15,Debt Held by the Public,null,26214468,26166758,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,15
2023-09-15,Intragovernmental Holdings,null,6830391,6821875,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,15
2023-09-15,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,15
2023-09-15,Debt Not Subject to Limit,Unamortized Discount (-),90123,90875,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,15
2023-09-15,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,15
2023-09-15,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,15
2023-09-15,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,15
2023-09-18,Debt Held by the Public,null,26214775,26214468,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,18
2023-09-18,Intragovernmental Holdings,null,6839176,6830391,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,18
2023-09-18,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,18
2023-09-18,Debt Not Subject to Limit,Unamortized Discount (-),87870,90123,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,18
2023-09-18,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,18
2023-09-18,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,18
2023-09-18,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,18
2023-09-19,Debt Held by the Public,null,26234340,26214775,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,19
2023-09-19,Intragovernmental Holdings,null,6857504,6839176,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,19
2023-09-19,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,19
2023-09-19,Debt Not Subject to Limit,Unamortized Discount (-),88917,87870,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,19
2023-09-19,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,19
2023-09-19,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,19
2023-09-19,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,19
2023-09-20,Debt Held by the Public,null,26234127,26234340,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,20
2023-09-20,Intragovernmental Holdings,null,6836677,6857504,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,20
2023-09-20,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,20
2023-09-20,Debt Not Subject to Limit,Unamortized Discount (-),88163,88917,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,20
2023-09-20,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,20
2023-09-20,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,20
2023-09-20,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,20
2023-09-21,Debt Held by the Public,null,26256884,26234127,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,21
2023-09-21,Intragovernmental Holdings,null,6843524,6836677,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,21
2023-09-21,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,21
2023-09-21,Debt Not Subject to Limit,Unamortized Discount (-),90394,88163,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,21
2023-09-21,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,21
2023-09-21,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,21
2023-09-21,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,21
2023-09-22,Debt Held by the Public,null,26257564,26256884,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,22
2023-09-22,Intragovernmental Holdings,null,6844402,6843524,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,22
2023-09-22,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,22
2023-09-22,Debt Not Subject to Limit,Unamortized Discount (-),89635,90394,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,22
2023-09-22,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,22
2023-09-22,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,22
2023-09-22,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,22
2023-09-25,Debt Held by the Public,null,26257541,26257564,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,25
2023-09-25,Intragovernmental Holdings,null,6854520,6844402,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,25
2023-09-25,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,25
2023-09-25,Debt Not Subject to Limit,Unamortized Discount (-),87358,89635,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,25
2023-09-25,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,25
2023-09-25,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,25
2023-09-25,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,25
2023-09-26,Debt Held by the Public,null,26275119,26257541,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,26
2023-09-26,Intragovernmental Holdings,null,6871290,6854520,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,26
2023-09-26,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,26
2023-09-26,Debt Not Subject to Limit,Unamortized Discount (-),88400,87358,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,26
2023-09-26,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,26
2023-09-26,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,26
2023-09-26,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,26
2023-09-27,Debt Held by the Public,null,26274996,26275119,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,27
2023-09-27,Intragovernmental Holdings,null,6851916,6871290,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,27
2023-09-27,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,27
2023-09-27,Debt Not Subject to Limit,Unamortized Discount (-),87639,88400,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,27
2023-09-27,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,27
2023-09-27,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,27
2023-09-27,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,27
2023-09-28,Debt Held by the Public,null,26289027,26274996,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,28
2023-09-28,Intragovernmental Holdings,null,6837449,6851916,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,28
2023-09-28,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,28
2023-09-28,Debt Not Subject to Limit,Unamortized Discount (-),89946,87639,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,28
2023-09-28,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,28
2023-09-28,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,28
2023-09-28,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,28
2023-09-29,Debt Held by the Public,null,26330142,26289027,26044051,24299193,IIIC,Debt Subject to Limit,Balance Transactions,1,2023,4,2023,3,09,29
2023-09-29,Intragovernmental Holdings,null,6837192,6837449,6870099,6629719,IIIC,Debt Subject to Limit,Balance Transactions,2,2023,4,2023,3,09,29
2023-09-29,Debt Not Subject to Limit,Other Debt (-),477,477,477,478,IIIC,Debt Subject to Limit,Balance Transactions,4,2023,4,2023,3,09,29
2023-09-29,Debt Not Subject to Limit,Unamortized Discount (-),90889,89946,89117,54328,IIIC,Debt Subject to Limit,Balance Transactions,5,2023,4,2023,3,09,29
2023-09-29,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,4847,IIIC,Debt Subject to Limit,Balance Transactions,6,2023,4,2023,3,09,29
2023-09-29,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2023,4,2023,3,09,29
2023-09-29,Statutory Debt Limit,null,0,0,0,31381463,IIIC,Debt Subject to Limit,Balance Transactions,9,2023,4,2023,3,09,29
2023-10-02,Debt Held by the Public,null,26339003,26330142,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,02
2023-10-02,Intragovernmental Holdings,null,7103146,6837192,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,02
2023-10-02,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,02
2023-10-02,Debt Not Subject to Limit,Unamortized Discount (-),98252,90889,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,02
2023-10-02,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,02
2023-10-02,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,02
2023-10-02,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,02
2023-10-03,Debt Held by the Public,null,26367059,26339003,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,03
2023-10-03,Intragovernmental Holdings,null,7107846,7103146,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,03
2023-10-03,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,03
2023-10-03,Debt Not Subject to Limit,Unamortized Discount (-),105579,98252,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,03
2023-10-03,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,03
2023-10-03,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,03
2023-10-03,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,03
2023-10-04,Debt Held by the Public,null,26366947,26367059,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,04
2023-10-04,Intragovernmental Holdings,null,7111013,7107846,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,04
2023-10-04,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,04
2023-10-04,Debt Not Subject to Limit,Unamortized Discount (-),104808,105579,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,04
2023-10-04,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,04
2023-10-04,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,04
2023-10-04,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,04
2023-10-05,Debt Held by the Public,null,26401336,26366947,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,05
2023-10-05,Intragovernmental Holdings,null,7112046,7111013,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,05
2023-10-05,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,05
2023-10-05,Debt Not Subject to Limit,Unamortized Discount (-),109803,104808,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,05
2023-10-05,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,05
2023-10-05,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,05
2023-10-05,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,05
2023-10-06,Debt Held by the Public,null,26402295,26401336,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,06
2023-10-06,Intragovernmental Holdings,null,7108539,7112046,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,06
2023-10-06,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,06
2023-10-06,Debt Not Subject to Limit,Unamortized Discount (-),109024,109803,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,06
2023-10-06,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,06
2023-10-06,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,06
2023-10-06,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,06
2023-10-10,Debt Held by the Public,null,26436036,26402295,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,10
2023-10-10,Intragovernmental Holdings,null,7114203,7108539,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,10
2023-10-10,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,10
2023-10-10,Debt Not Subject to Limit,Unamortized Discount (-),107915,109024,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,10
2023-10-10,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,10
2023-10-10,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,10
2023-10-10,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,10
2023-10-11,Debt Held by the Public,null,26436717,26436036,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,11
2023-10-11,Intragovernmental Holdings,null,7100421,7114203,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,11
2023-10-11,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,11
2023-10-11,Debt Not Subject to Limit,Unamortized Discount (-),107131,107915,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,11
2023-10-11,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,11
2023-10-11,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,11
2023-10-11,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,11
2023-10-12,Debt Held by the Public,null,26427019,26436717,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,12
2023-10-12,Intragovernmental Holdings,null,7096046,7100421,6837192,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,10,12
2023-10-12,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,10,12
2023-10-12,Debt Not Subject to Limit,Unamortized Discount (-),109726,107131,90889,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,10,12
2023-10-12,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,10,12
2023-10-12,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,10,12
2023-10-12,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,10,12
2023-10-13,Debt Held by the Public,null,26426738,26427019,26330142,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,10,13
